Time (s),Voltage (V),Current (mA),Charge (mA.h),Temperature (degC)
17335.99482341553,4.1571417,-500.00555,9.444601866387265,24.636471
17336.99482346303,4.1571026,-500.04495,9.583487556118437,24.620653
17337.99482351053,4.157063,-499.96613,9.722372687513564,24.739283
17338.99482355802,4.156827,-499.90707,9.86125757827759,24.794641
17339.99482360552,4.1567483,-500.08429,10.00014275351631,24.47039
17340.99482365302,4.1567087,-500.00555,10.13902979975383,24.944906
17341.99482370052,4.1565905,-500.02524,10.27791611316257,24.652287
17342.99482374801,4.1564722,-500.08429,10.41680207638211,24.612743
17343.99482379551,4.1563935,-500.00555,10.55568903520372,24.723465
17344.99482384301,4.1563148,-500.04495,10.6945754141744,24.778826
17345.99482389051,4.1561966,-499.98584,10.8334618584866,24.842094
17346.994823938,4.1559606,-500.04495,10.97234789818658,25.008173
17347.9948239855,4.1559606,-500.04495,11.11123319400364,24.74719
17348.994824033,4.1557636,-500.02524,11.25011946351793,24.731373
17349.9948240805,4.1558027,-500.00555,11.38900539377849,24.842094
17350.99482412799,4.1556454,-500.00555,11.52789311891344,24.802551
17351.99482417549,4.1555271,-500.02524,11.66677911458334,24.755098
17352.99482422299,4.1554093,-499.96613,11.80566521981134,24.889545
17353.99482427049,4.1553302,-499.92676,11.94455228825887,24.960722
17354.99482431798,4.1552515,-499.94644,12.08343958645291,24.786734
17355.99482436548,4.1551332,-500.00555,12.22232669869317,24.810459
17356.99482441298,4.1550155,-499.90707,12.36121158938938,24.952814
17357.99482446047,4.1549759,-499.98584,12.50009699447632,24.905363
17358.99482450797,4.1548972,-500.06464,12.6389843804423,24.850002
17359.99482455547,4.154779,-500.04495,12.77787069347806,25.0319
17360.99482460297,4.1546216,-499.98584,12.91675647069296,24.755098
17361.99482465046,4.1545429,-499.96613,13.05563803504097,25.008173
17362.99482469796,4.1545429,-500.00555,13.19451971978082,24.723465
17363.99482474546,4.154346,-499.96613,13.33340296897041,25.079351
17364.99482479296,4.1541882,-499.92676,13.47228666715834,24.699739
17365.99482484045,4.1541882,-499.96613,13.61116934750027,24.881638
17366.99482488795,4.1539521,-499.96613,13.75005138198853,24.944906
17367.99482493545,4.1539521,-500.02524,13.88893381042481,24.881638
17368.99482498295,4.1539125,-499.80859,14.02781665484959,24.984449
17369.99482503044,4.1538734,-500.02524,14.16669890838623,25.016083
17370.99482507794,4.1537156,-499.94644,14.3055802537028,24.921179
17371.99482512544,4.1537156,-500.00555,14.44446268234253,24.960722
17372.99482517294,4.1535583,-499.98584,14.58334532992893,24.889545
17373.99482522043,4.1533613,-499.94644,14.72222849151612,25.134712
17374.99482526793,4.1533613,-500.00555,14.86111183936226,24.905363
17375.99482531543,4.1531644,-500.08429,14.99999282380847,25.047718
17376.99482536293,4.1531248,-500.02524,15.1388754495748,24.968632
17377.99482541042,4.1530461,-500.06464,15.27775776863947,25.008173
17378.99482545792,4.1528492,-499.98584,15.41663956241185,24.842094
17379.99482550542,4.1529279,-499.94644,15.55552002148099,24.802551
17380.99482555292,4.1527314,-499.94644,15.69440139912924,24.826277
17381.99482560041,4.1526132,-500.02524,15.83328406843398,25.182163
17382.99482564791,4.1525736,-499.94644,15.97216582978991,24.968632
17383.99482569541,4.1524949,-499.94644,16.11104893666586,25.197983
17384.99482574291,4.1524162,-499.98584,16.24993113542346,24.897453
17385.9948257904,4.1523767,-499.98584,16.38881179133098,25.071444
17386.9948258379,4.1523767,-499.96613,16.52769328977798,25.0319
17387.9948258854,4.1521797,-500.02524,16.66657595930312,24.97654
17388.9948259329,4.1520224,-500.00555,16.80545798295763,25.0319
17389.99482598039,4.1519437,-500.00555,16.94433796049331,25.229614
17390.99482602789,4.1517859,-499.94644,17.08321927271526,24.960722
17391.99482607539,4.1518254,-499.94644,17.22210189821032,25.095169
17392.99482612289,4.1516681,-499.86768,17.36098439236112,25.095169
17393.99482617038,4.1515889,-500.04495,17.49986778374567,25.063534
17394.99482621788,4.1514711,-499.96613,17.63875001522489,25.079351
17395.99482626538,4.1514316,-500.04495,17.77763277214899,25.103077
17396.99482631288,4.1513529,-499.86768,17.91651476308188,25.039808
17397.99482636037,4.1511955,-499.98584,18.05539621797351,25.253344
17398.99482640787,4.1513133,-499.88736,18.19427687362672,25.095169
17399.99482645537,4.1510773,-499.88736,18.33315661031088,25.197983
17400.99482650287,4.1509986,-499.96613,18.47203701456707,25.166348
17401.99482655036,4.1508017,-500.08429,18.61091725472345,25.110987
17402.99482659786,4.1508408,-500.00555,18.74979735260011,25.348246
17403.99482664536,4.1506834,-499.92676,18.88867830374825,25.158438
17404.99482669286,4.1507621,-499.90707,19.02755765743681,25.277069
17405.99482674035,4.150526,-500.04495,19.16643860875449,25.253344
17406.99482678785,4.150526,-499.98584,19.30532089506362,25.047718
17407.99482683535,4.1503682,-499.94644,19.44420248111302,25.039808
17408.99482688284,4.1502504,-500.00555,19.58308236021255,25.174255
17409.99482693034,4.1502109,-499.96613,19.72196191104466,25.253344
17410.99482697784,4.1500535,-499.84796,19.86084281882393,25.205889
17411.99482702534,4.1498566,-499.96613,19.99972533509997,25.26125
17412.99482707283,4.1499352,-499.92676,20.13860781865439,25.284975
17413.99482712033,4.1498957,-499.98584,20.27748713968914,25.15053
17414.99482716783,4.149817,-499.96613,20.41636858344185,25.158438
17415.99482721533,4.1497383,-499.90707,20.555249917806,24.97654
17416.99482726282,4.1496201,-499.98584,20.69413173338149,25.039808
17417.99482731032,4.1497383,-499.98584,20.8330120827569,25.364061
17418.99482735782,4.1494627,-499.96613,20.97189160079957,25.403606
17419.99482740532,4.149384,-499.96613,21.11077416080052,25.205889
17420.99482745281,4.1492262,-499.98584,21.24965532007854,25.387787
17421.99482750031,4.1491871,-500.04495,21.38853779215496,24.992357
17422.99482754781,4.1491079,-499.98584,21.52741910473295,24.992357
17423.99482759531,4.1489506,-499.78891,21.66629926806981,25.26125
17424.9948276428,4.1489115,-499.92676,21.80517980355158,25.103077
17425.9948276903,4.1489115,-499.86768,21.94406119274565,25.095169
17426.9948277378,4.1487536,-500.02524,22.08294240665013,25.182163
17427.9948277853,4.1485567,-499.94644,22.22182394883899,25.348246
17428.99482783279,4.1486354,-500.04495,22.36070610405817,25.158438
17429.99482788029,4.1483994,-500.06464,22.49958932072959,25.340336
17430.99482792779,4.148478,-500.06464,22.63847155207317,25.055626
17431.99482797529,4.1483994,-499.98584,22.77735337900799,25.292885
17432.99482802278,4.1483598,-499.96613,22.91623285341052,25.340336
17433.99482807028,4.1482024,-500.04495,23.05511400178699,25.269159
17434.99482811778,4.1481628,-499.94644,23.19399668234932,25.308701
17435.99482816528,4.1480055,-499.94644,23.33287879355538,25.213799
17436.99482821277,4.1480055,-499.96613,23.47176077360366,25.443148
17437.99482826027,4.1478872,-500.02524,23.61064234861587,25.300795
17438.99482830777,4.1477299,-499.94644,23.74952347491795,25.221708
17439.99482835527,4.147769,-499.96613,23.88840526892769,25.269159
17440.99482840276,4.1476116,-499.92676,24.02728715053983,25.379881
17441.99482845026,4.1475725,-499.94644,24.16616789408367,25.190073
17442.99482849776,4.1474543,-499.94644,24.30504973203872,25.174255
17443.99482854526,4.1474543,-500.02524,24.44393244518705,25.229614
17444.99482859275,4.1474147,-499.88736,24.58281452370539,25.395697
17445.99482864025,4.1472178,-499.88736,24.72169550823637,25.506418
17446.99482868775,4.1471391,-499.98584,24.86057566097685,25.213799
17447.99482873525,4.1470995,-500.00555,24.9994570827569,25.300795
17448.99482878274,4.1469817,-499.94644,25.13833809990778,25.356155
17449.99482883024,4.1469817,-499.90707,25.27722067079334,25.411512
17450.99482887774,4.146903,-499.84796,25.41610321972319,25.269159
17451.99482892524,4.1467848,-499.92676,25.55498511221993,25.364061
17452.99482897273,4.1466665,-499.96613,25.69386806608414,25.31661
17453.99482902023,4.1466269,-500.02524,25.83275121676976,25.482693
17454.99482906773,4.1465878,-499.88736,25.97163408328588,25.300795
17455.99482911523,4.1465092,-499.96613,26.11051540678238,25.364061
17456.99482916272,4.1463513,-499.94644,26.24939702568904,25.427332
17457.99482921022,4.1463513,-499.98584,26.38827959664241,25.277069
17458.99482925772,4.1462727,-499.98584,26.52716152194555,25.395697
17459.99482930521,4.1462336,-499.96613,26.66604415874907,25.26125
17460.99482935271,4.145997,-499.98584,26.80492613844132,25.419422
17461.99482940021,4.1460757,-499.88736,26.94380882968481,25.213799
17462.99482944771,4.1459575,-499.92676,27.08269257156374,25.466873
17463.9948294952,4.1458397,-499.96613,27.22157510991416,25.284975
17464.9948295427,4.1458001,-499.92676,27.36045716613771,25.403606
17465.9948295902,4.1458001,-500.02524,27.49933704494902,25.356155
17466.9948296377,4.1455641,-499.98584,27.6382199332852,25.490599
17467.99482968519,4.1454849,-500.00555,27.77710255871245,25.340336
17468.99482973269,4.1455245,-499.94644,27.91598542509293,25.482693
17469.99482978019,4.1454062,-499.94644,28.05486753621421,25.59341
17470.99482982769,4.145288,-499.98584,28.19375041341148,25.514324
17471.99482987518,4.1452489,-499.96613,28.33263399081762,25.411512
17472.99482992268,4.1452489,-500.02524,28.47151629918418,25.395697
17473.99482997018,4.145052,-499.92676,28.61039938461305,25.348246
17474.99483001768,4.1450124,-499.96613,28.74928153956097,25.387787
17475.99483006517,4.1450124,-499.96613,28.88816376022341,25.60132
17476.99483011267,4.1448946,-500.02524,29.0270468455336,25.569685
17477.99483016017,4.1447368,-499.98584,29.16592952606203,25.292885
17478.99483020767,4.1448154,-499.98584,29.30481148405289,25.427332
17479.99483025516,4.1446581,-500.00555,29.44369187710234,25.466873
17480.99483030266,4.1445794,-500.00555,29.58257247867162,25.348246
17481.99483035016,4.1445398,-500.06464,29.72145537782459,25.482693
17482.99483039766,4.1444221,-500.12369,29.86033888992311,25.419422
17483.99483044515,4.1443038,-499.98584,29.99922096857708,25.506418
17484.99483049265,4.1442642,-499.98584,30.13810303607518,25.419422
17485.99483054015,4.1441855,-499.98584,30.27698449079727,25.498508
17486.99483058765,4.1440673,-499.92676,30.41586753206042,25.411512
17487.99483063514,4.1440282,-500.00555,30.5547506609938,25.482693
17488.99483068264,4.1440282,-500.08429,30.69363331944785,25.451057
17489.99483073014,4.1439886,-500.08429,30.83251545242311,25.553869
17490.99483077764,4.1438313,-499.98584,30.97139757451377,25.387787
17491.99483082513,4.1438313,-499.96613,31.1102798501248,25.522234
17492.99483087263,4.1437917,-499.94644,31.24916160052831,25.443148
17493.99483092013,4.1436734,-499.96613,31.38804187323678,25.530144
17494.99483096763,4.1435556,-499.92676,31.52692208050199,25.277069
17495.99483101512,4.1434374,-499.94644,31.66580416973539,25.60923
17496.99483106262,4.1433587,-500.00555,31.80468489123875,25.451057
17497.99483111012,4.1433587,-500.02524,31.94356805308025,25.759493
17498.99483115762,4.1433191,-500.02524,32.08244836983576,25.427332
17499.99483120511,4.1431618,-499.96613,32.22133032791139,25.443148
17500.99483125261,4.1430039,-499.94644,32.36021225324844,25.466873
17501.99483130011,4.1430039,-499.96613,32.49909537116158,25.545959
17502.99483134761,4.1428862,-499.90707,32.63797809527928,25.490599
17503.9948313951,4.1429253,-499.94644,32.77686113688152,25.632956
17504.9948314426,4.1428466,-500.02524,32.9157427011278,25.411512
17505.9948314901,4.1427283,-500.02524,33.05462457165189,25.569685
17506.9948315376,4.1426101,-500.00555,33.19350636557686,25.474783
17507.99483158509,4.1426101,-499.90707,33.33238750281441,25.443148
17508.99483163259,4.142571,-500.00555,33.47126864035713,25.632956
17509.99483168009,4.1424136,-499.94644,33.61015144129436,25.60132
17510.99483172758,4.142374,-499.94644,33.74903532550389,25.60923
17511.99483177508,4.1423345,-500.02524,33.88791808234322,25.617136
17512.99483182258,4.1421771,-500.02524,34.02679993111506,25.727858
17513.99483187008,4.1420984,-499.94644,34.16568199861316,25.466873
17514.99483191757,4.1420197,-499.90707,34.30456414272734,25.530144
17515.99483196507,4.1419015,-500.00555,34.44344744671293,25.577595
17516.99483201257,4.1418619,-499.96613,34.58232861689251,25.585505
17517.99483206007,4.1419406,-499.90707,34.72121090342205,25.59341
17518.99483210756,4.1417832,-499.92676,34.86009173436484,25.490599
17519.99483215506,4.141665,-499.86768,34.99897340798274,25.625046
17520.99483220256,4.1415863,-499.96613,35.13785567274307,25.458967
17521.99483225006,4.1415863,-499.92676,35.27673776238337,25.759493
17522.99483229755,4.141468,-499.92676,35.41561953460695,25.569685
17523.99483234505,4.141468,-500.00555,35.55450166807388,25.387787
17524.99483239255,4.1412711,-499.94644,35.69338371348065,25.53805
17525.99483244005,4.141232,-500.02524,35.83226667822946,25.561779
17526.99483248754,4.1412711,-499.96613,35.97114927096899,25.751583
17527.99483253504,4.141232,-499.96613,36.11003072570803,25.719948
17528.99483258254,4.1411138,-499.90707,36.2489138000658,25.451057
17529.99483263004,4.1410351,-499.96613,36.3877961744351,25.561779
17530.99483267753,4.1409955,-499.98584,36.52667904084949,25.514324
17531.99483272503,4.1408777,-500.02524,36.66556173224557,25.577595
17532.99483277253,4.1407199,-500.02524,36.80444293526546,25.498508
17533.99483282003,4.1407199,-499.94644,36.94332562662763,25.680407
17534.99483286752,4.1406808,-499.98584,37.0822084162564,25.577595
17535.99483291502,4.1406016,-500.00555,37.22109108583241,25.735767
17536.99483296252,4.1405625,-500.00555,37.3599737879605,25.435238
17537.99483301002,4.1404052,-499.94644,37.49885640263878,25.60132
17538.99483305751,4.1404052,-500.02524,37.63773932378136,25.569685
17539.99483310501,4.140326,-500.00555,37.77662190561933,25.648771
17540.99483315251,4.1401687,-499.98584,37.91550316324872,25.443148
17541.99483320001,4.14009,-499.90707,38.05438457426285,25.617136
17542.9948332475,4.1401687,-500.02524,38.19326710110137,25.625046
17543.994833295,4.14009,-500.02524,38.33215020841813,25.688316
17544.9948333425,4.1399717,-499.90707,38.47103273542619,25.712042
17545.99483339,4.1400113,-499.94644,38.60991625840931,25.60923
17546.99483343749,4.1398535,-499.90707,38.74879856686065,25.672497
17547.99483348499,4.1398144,-500.02524,38.88768164115061,25.648771
17548.99483353249,4.1396961,-499.92676,39.0265640150791,25.648771
17549.99483357999,4.1396565,-500.04495,39.16544648751156,25.751583
17550.99483362748,4.1396174,-499.98584,39.30432830332441,25.458967
17551.99483367498,4.1394992,-499.98584,39.44320824810455,25.696222
17552.99483372248,4.1394596,-499.94644,39.58209018403798,25.60132
17553.99483376998,4.1393809,-499.88736,39.72097205440948,25.569685
17554.99483381747,4.1393418,-499.94644,39.85985244786583,25.632956
17555.99483386497,4.139184,-500.00555,39.9987337275357,25.490599
17556.99483391247,4.139184,-500.04495,40.13761556513472,25.569685
17557.99483395997,4.1390662,-499.94644,40.27649705261233,25.617136
17558.99483400746,4.1391449,-499.94644,40.41537832134674,25.60923
17559.99483405496,4.138948,-499.94644,40.55425991828074,25.490599
17560.99483410246,4.1389084,-499.88736,40.69314223761667,25.585505
17561.99483414995,4.1387901,-500.12369,40.83202422800702,25.712042
17562.99483419745,4.138751,-499.94644,40.9709057590061,25.680407
17563.99483424495,4.1386328,-499.92676,41.10978692938913,25.712042
17564.99483429245,4.1386724,-499.94644,41.24866893141007,25.617136
17565.99483433994,4.1386328,-499.96613,41.38755200563222,25.490599
17566.99483438744,4.1385145,-499.98584,41.52643428112457,25.759493
17567.99483443494,4.1384754,-499.92676,41.66531747597591,25.783218
17568.99483448244,4.1383176,-499.88736,41.8041989963447,25.814854
17569.99483452993,4.1383572,-499.98584,41.94308073569407,25.814854
17570.99483457743,4.1382389,-500.02524,42.08196200430979,25.664591
17571.99483462493,4.1381207,-499.94644,42.22084352467858,25.712042
17572.99483467243,4.1381207,-499.96613,42.35972585478044,25.672497
17573.99483471992,4.1380029,-500.04495,42.4986078788249,25.625046
17574.99483476742,4.1379242,-499.88736,42.63749034049143,25.783218
17575.99483481492,4.1379242,-499.94644,42.7763729990472,25.680407
17576.99483486242,4.1378846,-499.94644,42.91525411458336,25.89394
17577.99483490991,4.1377664,-499.98584,43.05413667434695,25.672497
17578.99483495741,4.1377664,-500.00555,43.19301951900908,25.783218
17579.99483500491,4.137609,-499.94644,43.33190284489952,25.648771
17580.99483505241,4.1374512,-499.96613,43.47078541612415,25.862305
17581.9948350999,4.1375303,-499.96613,43.60966630186295,25.775309
17582.9948351474,4.1374512,-499.96613,43.7485474282159,25.949299
17583.9948351949,4.1373725,-500.00555,43.8874293644206,25.617136
17584.9948352424,4.1374121,-499.94644,44.02631115846425,25.89394
17585.99483528989,4.1372938,-499.88736,44.16519297444664,25.632956
17586.99483533739,4.1370969,-500.00555,44.30407549062096,25.854397
17587.99483538489,4.1370578,-499.98584,44.44295744857791,25.783218
17588.99483543239,4.1369786,-500.00555,44.58183913316518,25.751583
17589.99483547988,4.1370578,-500.00555,44.72071971233795,25.767403
17590.99483552738,4.1369395,-499.96613,44.85960091559519,25.490599
17591.99483557488,4.1368608,-499.90707,44.99848406622996,25.704132
17592.99483562238,4.1368213,-499.98584,45.13736428444759,25.751583
17593.99483566987,4.136703,-500.02524,45.27624562969635,25.735767
17594.99483571737,4.1367817,-500.02524,45.41512841910471,25.933483
17595.99483576487,4.1366243,-500.08429,45.55400934838192,25.577595
17596.99483581237,4.1365852,-499.90707,45.69289049672447,25.719948
17597.99483585986,4.1363091,-499.92676,45.83177137108699,25.680407
17598.99483590736,4.1364274,-499.98584,45.97065300116648,25.791128
17599.99483595486,4.13627,-500.08429,46.10953580161203,25.89394
17600.99483600236,4.13627,-499.94644,46.24841851503163,25.988844
17601.99483604985,4.1361122,-499.84796,46.38730060419721,25.577595
17602.99483609735,4.1360335,-499.84796,46.52618202624854,25.688316
17603.99483614485,4.1360731,-499.94644,46.66506380928891,26.06793
17604.99483619235,4.1361518,-500.00555,46.80394497946849,25.735767
17605.99483623984,4.1359158,-500.04495,46.94282776902944,25.791128
17606.99483628734,4.1359158,-499.98584,47.08170950829404,25.640862
17607.99483633484,4.1358762,-499.84796,47.2205922429064,25.783218
17608.99483638234,4.1357579,-499.94644,47.35947461688576,25.814854
17609.99483642983,4.1357188,-500.00555,47.49835805209694,25.988844
17610.99483647733,4.1356397,-499.94644,47.63724126876836,25.941391
17611.99483652483,4.135561,-500.00555,47.77612380677969,25.719948
17612.99483657232,4.1355219,-500.02524,47.91500443006732,25.759493
17613.99483661982,4.1354036,-499.96613,48.05388609252934,25.59341
17614.99483666732,4.135325,-499.94644,48.19276995456276,25.791128
17615.99483671482,4.1353641,-499.82828,48.33165210969717,25.743675
17616.99483676231,4.1352463,-500.00555,48.47053461513947,25.846487
17617.99483680981,4.1350884,-500.00555,48.60941637607154,25.830669
17618.99483685731,4.1351671,-499.96613,48.74829882653134,25.901848
17619.99483690481,4.1350098,-499.98584,48.88718164901737,25.727858
17620.9948369523,4.1349311,-499.96613,49.02606545642433,25.799036
17621.9948369998,4.1349311,-500.00555,49.16494827913076,25.814854
17622.9948370473,4.1349702,-499.94644,49.30383060926653,25.901848
17623.9948370948,4.1348915,-500.04495,49.4427122062514,25.830669
17624.99483714229,4.1348128,-500.02524,49.58159420817061,25.862305
17625.99483718979,4.1346159,-499.88736,49.72047633024432,25.751583
17626.99483723729,4.1345768,-499.96613,49.85935804763798,25.988844
17627.99483728479,4.1346555,-499.90707,49.99823836405441,25.862305
17628.99483733228,4.1343799,-499.94644,50.13712022396516,25.941391
17629.99483737978,4.1344585,-499.96613,50.27600042066791,25.775309
17630.99483742728,4.1343799,-499.92676,50.41488245552915,25.917665
17631.99483747478,4.1344585,-500.00555,50.55376452273903,25.814854
17632.99483752227,4.1341434,-500.00555,50.69264494898483,25.838579
17633.99483756977,4.134222,-499.92676,50.8315262284682,25.735767
17634.99483761727,4.1340647,-499.98584,50.97040747539949,25.656681
17635.99483766477,4.1341434,-500.02524,51.10928925850767,25.846487
17636.99483771226,4.133986,-499.94644,51.24817053810973,25.89394
17637.99483775976,4.133986,-499.90707,51.38705204723787,25.878122
17638.99483780726,4.1339073,-500.00555,51.52593385201354,25.632956
17639.99483785476,4.1338282,-499.88736,51.66481607286247,25.988844
17640.99483790225,4.1337495,-499.90707,51.80369862175841,25.846487
17641.99483794975,4.1336708,-500.00555,51.94258005462653,25.783218
17642.99483799725,4.1336708,-500.00555,52.08146202363762,25.727858
17643.99483804475,4.1335921,-500.02524,52.22034371907558,25.617136
17644.99483809224,4.1335526,-500.02524,52.35922526124748,25.925573
17645.99483813974,4.1334739,-499.96613,52.49810841191616,25.648771
17646.99483818724,4.1333952,-500.02524,52.63698999788078,25.838579
17647.99483823474,4.1333165,-499.96613,52.77587285305453,25.727858
17648.99483828223,4.1333556,-500.02524,52.91475529261277,25.862305
17649.99483832973,4.1332378,-500.04495,53.05363794041957,25.743675
17650.99483837723,4.1331983,-499.94644,53.19252152864249,25.957209
17651.99483842473,4.1330013,-500.02524,53.33140465805059,25.59341
17652.99483847222,4.1329618,-499.94644,53.47028831236103,25.791128
17653.99483851972,4.1330013,-499.96613,53.60916998601283,25.735767
17654.99483856722,4.1330013,-499.94644,53.74805235985655,25.89394
17655.99483861472,4.1327653,-499.90707,53.88693474485614,25.814854
17656.99483866221,4.1328044,-500.00555,54.02581728325742,25.498508
17657.99483870971,4.1327653,-500.04495,54.16470111248445,25.846487
17658.99483875721,4.1326861,-500.00555,54.3035841537137,25.89394
17659.99483880471,4.1326075,-500.02524,54.4424670529684,25.870214
17660.9948388522,4.1325288,-500.00555,54.58135101372618,25.862305
17661.9948388997,4.1325288,-499.98584,54.72023352991746,25.688316
17662.9948389472,4.1324501,-500.02524,54.85911584933817,25.625046
17663.99483899469,4.1324501,-499.96613,54.99799870474927,25.640862
17664.99483904219,4.1322923,-500.00555,55.13688171342643,25.719948
17665.99483908969,4.1322136,-499.90707,55.27576451424498,25.854397
17666.99483913719,4.1321745,-500.02524,55.41464670227057,25.640862
17667.99483918468,4.1320958,-499.96613,55.55352945929639,25.719948
17668.99483923218,4.1320958,-500.04495,55.69241030120855,25.957209
17669.99483927968,4.131938,-500.04495,55.83129094650274,25.767403
17670.99483932718,4.1320562,-499.98584,55.97017330946186,25.901848
17671.99483937467,4.131938,-499.98584,56.10905449045823,25.854397
17672.99483942217,4.1318197,-499.94644,56.2479356714885,25.727858
17673.99483946967,4.131741,-500.04495,56.38681784840907,26.00466
17674.99483951717,4.1317806,-499.94644,56.5257006272041,25.759493
17675.99483956466,4.1316228,-500.00555,56.66458377821186,25.759493
17676.99483961216,4.1315441,-500.06464,56.80346761857781,25.632956
17677.99483965966,4.131505,-499.98584,56.94234995963209,25.854397
17678.99483970716,4.131505,-499.98584,57.0812309878032,25.656681
17679.99483975465,4.1313868,-500.00555,57.22011347135762,25.664591
17680.99483980215,4.1313868,-499.98584,57.35899550611714,25.814854
17681.99483984965,4.1313472,-499.92676,57.49787912763814,25.561779
17682.99483989715,4.1311898,-500.00555,57.63676170957783,25.925573
17683.99483994464,4.1311502,-499.92676,57.77564414913607,25.632956
17684.99483999214,4.1311502,-499.98584,57.91452591037332,25.696222
17685.99484003964,4.1311111,-500.06464,58.05340703672627,25.696222
17686.99484008714,4.1309929,-499.94644,58.19228904930969,25.783218
17687.99484013463,4.1309533,-500.00555,58.33117212336229,25.704132
17688.99484018213,4.1309533,-499.98584,58.47005465043816,25.712042
17689.99484022963,4.1309142,-499.94644,58.60893665234042,25.830669
17690.99484027713,4.1308746,-499.90707,58.74781894980543,25.727858
17691.99484032462,4.1307173,-500.00555,58.88670166314025,25.791128
17692.99484037212,4.1306386,-500.00555,59.02558609400437,25.988844
17693.99484041962,4.1307569,-499.98584,59.16446846800068,25.799036
17694.99484046712,4.130599,-499.98584,59.30334836876769,25.688316
17695.99484051461,4.1304021,-500.04495,59.4422292438762,25.767403
17696.99484056211,4.1304417,-499.84796,59.58111135523484,25.830669
17697.99484060961,4.1304021,-499.86768,59.7199936964078,25.545959
17698.99484065711,4.1303234,-499.94644,59.85887576385504,25.901848
17699.9948407046,4.1303234,-500.00555,59.99775651799526,25.727858
17700.9948407521,4.1302447,-499.92676,60.13663693294955,25.561779
17701.9948407996,4.1302447,-500.00555,60.27551793889369,25.846487
17702.9948408471,4.1301265,-499.96613,60.41439884629997,25.696222
17703.99484089459,4.1301661,-500.08429,60.55327902055534,25.838579
17704.99484094209,4.1300082,-500.02524,60.69216224794181,25.727858
17705.99484098959,4.1299691,-500.04495,60.83104397640657,25.980934
17706.99484103709,4.1299691,-499.94644,60.96992708370637,25.901848
17707.99484108458,4.1298509,-499.92676,61.10880899820968,25.783218
17708.99484113208,4.1297722,-499.94644,61.24769199598529,25.957209
17709.99484117958,4.1297326,-500.08429,61.38657426015223,25.846487
17710.99484122708,4.1296144,-499.98584,61.5254564479574,25.846487
17711.99484127457,4.1294966,-499.94644,61.66433777118264,25.89394
17712.99484132207,4.1295753,-499.98584,61.80321999204853,25.878122
17713.99484136957,4.1294179,-499.92676,61.94210189522642,25.783218
17714.99484141706,4.1293783,-500.00555,62.08098308715825,25.791128
17715.99484146456,4.1294179,-499.92676,62.21986445427793,25.735767
17716.99484151206,4.1293387,-499.92676,62.35874579961146,25.688316
17717.99484155956,4.1293387,-500.00555,62.49762852372915,25.806944
17718.99484160705,4.129221,-499.96613,62.63651060201013,25.791128
17719.99484165455,4.1291814,-499.98584,62.77539218817821,25.672497
17720.99484170205,4.1291027,-499.92676,62.91427350050188,25.672497
17721.99484174955,4.1289058,-500.08429,63.05315518512306,25.822762
17722.99484179704,4.1289845,-499.94644,63.1920379750231,25.89394
17723.99484184454,4.1288662,-500.04495,63.33091920018518,25.775309
17724.99484189204,4.1287875,-499.96613,63.46980167263459,25.735767
17725.99484193954,4.1288271,-500.02524,63.60868285386831,25.688316
17726.99484198703,4.1287875,-499.98584,63.74756596104943,25.727858
17727.99484203453,4.1285906,-499.98584,63.8864488493517,25.846487
17728.99484208203,4.1285515,-499.90707,64.02533192365861,26.06002
17729.99484212953,4.1285906,-499.88736,64.16421398027211,25.838579
17730.99484217702,4.1283937,-499.96613,64.30309584001331,25.680407
17731.99484222452,4.1283545,-499.98584,64.44197832349991,25.727858
17732.99484227202,4.1283937,-500.02524,64.58086043458728,25.957209
17733.99484231952,4.1282754,-499.98584,64.71974257848105,25.925573
17734.99484236701,4.128315,-499.96613,64.85862480996026,25.862305
17735.99484241451,4.1282363,-499.98584,64.99750639578926,25.530144
17736.99484246201,4.1281576,-499.90707,65.13638702997844,25.767403
17737.99484250951,4.1282363,-499.94644,65.27526913035075,25.783218
17738.994842557,4.1280394,-499.94644,65.4141503225708,25.822762
17739.9948426045,4.1279998,-500.04495,65.55303265272353,25.727858
17740.994842652,4.1279607,-499.98584,65.69191521262276,25.767403
17741.9948426995,4.1278424,-500.04495,65.83079673302545,25.617136
17742.99484274699,4.1278028,-500.00555,65.96967875693427,25.862305
17743.99484279449,4.1277637,-499.98584,66.10856056177775,25.767403
17744.99484284199,4.1277637,-500.00555,66.24744401924981,25.545959
17745.99484288949,4.1277242,-499.88736,66.38632620700413,25.743675
17746.99484293698,4.1276059,-500.10403,66.52520893112184,25.530144
17747.99484298448,4.1276455,-499.94644,66.66409099868775,25.838579
17748.99484303198,4.1274881,-499.92676,66.80297381027222,25.822762
17749.99484307948,4.1274095,-499.92676,66.9418561519199,25.775309
17750.99484312697,4.1273303,-499.96613,67.08073887596979,25.577595
17751.99484317447,4.1274095,-499.94644,67.2196222674391,25.767403
17752.99484322197,4.1272912,-499.96613,67.35850467390273,25.814854
17753.99484326947,4.1272516,-500.02524,67.49738726689657,25.767403
17754.99484331696,4.1271334,-500.04495,67.63627006759644,25.941391
17755.99484336446,4.1270943,-499.86768,67.77515220097861,25.617136
17756.99484341196,4.1270943,-499.96613,67.91403396189374,25.854397
17757.99484345946,4.1270547,-499.94644,68.05291528576323,25.806944
17758.99484350695,4.126976,-500.00555,68.1917986885071,25.735767
