SOC,OCV
0.02527433891927644,2.8800569
0.02530299825487492,2.8802538
0.025331657782328154,2.8805294
0.025360317246520214,2.880569
0.02538897653237604,2.8809233
0.025417635567639874,2.8812778
0.025446294885115628,2.8814747
0.025474954371915493,2.8815141
0.025503614032601374,2.8819079
0.02553227321235252,2.8820653
0.0255609325863162,2.8823805
0.02558959216120671,2.8826168
0.025618251582548268,2.882853
0.025646910951999113,2.8830893
0.025675570246849855,2.8831286
0.02570422976536424,2.8835225
0.025732889514168744,2.8837194
0.025761548743613583,2.8839557
0.025790208246216584,2.8840344
0.025818867649526567,2.88431
0.02584752703925841,2.8845463
0.02587618630929034,2.8848615
0.025904845669717957,2.8851371
0.02593350490137747,2.885334
0.025962164417575817,2.8855703
0.025990823674092667,2.8858066
0.026019482756733936,2.8860035
0.026048142227807936,2.8862398
0.02607680175300786,2.8864367
0.026105461142764352,2.8866336
0.026134120234466818,2.8868306
0.026162779707699313,2.8871455
0.026191439113202875,2.8873031
0.026220098087503807,2.8875
0.026248757125037936,2.8876967
0.026277416216761496,2.8879726
0.026306075574866417,2.8882089
0.026334734503927426,2.8884058
0.026363393753667363,2.8885632
0.026392053175026353,2.888839
0.026420712630237597,2.8891146
0.026449371943182975,2.8892326
0.026478031109405054,2.8896265
0.026506690329788696,2.8898234
0.026535349584090984,2.889981
0.026564009233514985,2.8901384
